name;score;description;category;label;_geom;lat;lng
fYSa9xMv0CBtd_Pc0UM3hw;22.358280078722753;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/fYSa9xMv0CBtd_Pc0UM3hw""><img style=""width:200px"" src=""https://images.mapillary.com/fYSa9xMv0CBtd_Pc0UM3hw/thumb-320.jpg""></a><br>Streetwise Score: 22.358280078722753";2;0;47.4137406,9.3143171;47.4137406;9.3143171
qAgLJU09u0ZufPA20DwjVw;11.685129214964258;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/qAgLJU09u0ZufPA20DwjVw""><img style=""width:200px"" src=""https://images.mapillary.com/qAgLJU09u0ZufPA20DwjVw/thumb-320.jpg""></a><br>Streetwise Score: 11.685129214964258";1;-;47.4117231,9.3110755;47.4117231;9.3110755
SWpaqcw5uhZRJrzyzYrvnw;21.78721017876569;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/SWpaqcw5uhZRJrzyzYrvnw""><img style=""width:200px"" src=""https://images.mapillary.com/SWpaqcw5uhZRJrzyzYrvnw/thumb-320.jpg""></a><br>Streetwise Score: 21.78721017876569";2;0;47.4083733,9.3021433;47.4083733;9.3021433
svPTVKT_94Q_08nPnVHeuA;17.187487920071142;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/svPTVKT_94Q_08nPnVHeuA""><img style=""width:200px"" src=""https://images.mapillary.com/svPTVKT_94Q_08nPnVHeuA/thumb-320.jpg""></a><br>Streetwise Score: 17.187487920071142";1;-;47.4079988,9.2977816;47.4079988;9.2977816
1tTJtWaL-mQheFWhVv15Zg;21.29782704654714;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/1tTJtWaL-mQheFWhVv15Zg""><img style=""width:200px"" src=""https://images.mapillary.com/1tTJtWaL-mQheFWhVv15Zg/thumb-320.jpg""></a><br>Streetwise Score: 21.29782704654714";2;0;47.435568,9.3969433;47.435568;9.3969433
S4quwYFHjpz-jA4ttmfoAw;24.88071281804399;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/S4quwYFHjpz-jA4ttmfoAw""><img style=""width:200px"" src=""https://images.mapillary.com/S4quwYFHjpz-jA4ttmfoAw/thumb-320.jpg""></a><br>Streetwise Score: 24.88071281804399";2;0;47.4338255,9.3918675;47.4338255;9.3918675
XkP7L9peiXehhrjHtLM2XQ;11.083369207929746;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/XkP7L9peiXehhrjHtLM2XQ""><img style=""width:200px"" src=""https://images.mapillary.com/XkP7L9peiXehhrjHtLM2XQ/thumb-320.jpg""></a><br>Streetwise Score: 11.083369207929746";1;-;47.4327798,9.3845696;47.4327798;9.3845696
QnRA0-89xvNA1gFSsJ4iZw;19.80077188555762;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/QnRA0-89xvNA1gFSsJ4iZw""><img style=""width:200px"" src=""https://images.mapillary.com/QnRA0-89xvNA1gFSsJ4iZw/thumb-320.jpg""></a><br>Streetwise Score: 19.80077188555762";2;0;47.4227,9.3683;47.4227;9.3683
EyEKh7inSGlP7_IFJL4vkw;23.214343699243088;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/EyEKh7inSGlP7_IFJL4vkw""><img style=""width:200px"" src=""https://images.mapillary.com/EyEKh7inSGlP7_IFJL4vkw/thumb-320.jpg""></a><br>Streetwise Score: 23.214343699243088";2;0;47.4236111,9.3704111;47.4236111;9.3704111
A9N-zSIQYE_flWh5Jvr4Dg;7.138696745934063;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/A9N-zSIQYE_flWh5Jvr4Dg""><img style=""width:200px"" src=""https://images.mapillary.com/A9N-zSIQYE_flWh5Jvr4Dg/thumb-320.jpg""></a><br>Streetwise Score: 7.138696745934063";0;wahrgenommene Sicherheit tief;47.4232,9.3699;47.4232;9.3699
aCAxcKHVNUJeX5sD3uCemg;32.13210108144762;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/aCAxcKHVNUJeX5sD3uCemg""><img style=""width:200px"" src=""https://images.mapillary.com/aCAxcKHVNUJeX5sD3uCemg/thumb-320.jpg""></a><br>Streetwise Score: 32.13210108144762";3;+;47.4234,9.3704;47.4234;9.3704
2IvgajTxbOaMmuWSwEaSkw;25.467970942221974;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/2IvgajTxbOaMmuWSwEaSkw""><img style=""width:200px"" src=""https://images.mapillary.com/2IvgajTxbOaMmuWSwEaSkw/thumb-320.jpg""></a><br>Streetwise Score: 25.467970942221974";2;0;47.428272,9.360187;47.428272;9.360187
jT-2RyJ7OgGRzcILqH7izQ;17.682369860496514;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/jT-2RyJ7OgGRzcILqH7izQ""><img style=""width:200px"" src=""https://images.mapillary.com/jT-2RyJ7OgGRzcILqH7izQ/thumb-320.jpg""></a><br>Streetwise Score: 17.682369860496514";1;-;47.436118,9.398289;47.436118;9.398289
ZZ_Pa19Ce2g5K_UFx4NiMg;32.375718967549616;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/ZZ_Pa19Ce2g5K_UFx4NiMg""><img style=""width:200px"" src=""https://images.mapillary.com/ZZ_Pa19Ce2g5K_UFx4NiMg/thumb-320.jpg""></a><br>Streetwise Score: 32.375718967549616";3;+;47.435554,9.396662;47.435554;9.396662
x-chNi8XDLQc-iEX3zYr2w;8.532323183835482;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/x-chNi8XDLQc-iEX3zYr2w""><img style=""width:200px"" src=""https://images.mapillary.com/x-chNi8XDLQc-iEX3zYr2w/thumb-320.jpg""></a><br>Streetwise Score: 8.532323183835482";0;wahrgenommene Sicherheit tief;47.43463,9.394313;47.43463;9.394313
MxQFnkFPOreSAGNUOVXSIA;12.47276568373154;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/MxQFnkFPOreSAGNUOVXSIA""><img style=""width:200px"" src=""https://images.mapillary.com/MxQFnkFPOreSAGNUOVXSIA/thumb-320.jpg""></a><br>Streetwise Score: 12.47276568373154";1;-;47.434085,9.392702;47.434085;9.392702
k9GGtYlA8-FZi9c4TuSriw;21.17725519215788;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/k9GGtYlA8-FZi9c4TuSriw""><img style=""width:200px"" src=""https://images.mapillary.com/k9GGtYlA8-FZi9c4TuSriw/thumb-320.jpg""></a><br>Streetwise Score: 21.17725519215788";2;0;47.433395,9.388282;47.433395;9.388282
qOc7mym-VcxeTKf5WG6F0Q;23.264598880687707;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/qOc7mym-VcxeTKf5WG6F0Q""><img style=""width:200px"" src=""https://images.mapillary.com/qOc7mym-VcxeTKf5WG6F0Q/thumb-320.jpg""></a><br>Streetwise Score: 23.264598880687707";2;0;47.433216,9.386536;47.433216;9.386536
hXAgoUvakhfVgveJP1pFMA;35.67650453712682;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/hXAgoUvakhfVgveJP1pFMA""><img style=""width:200px"" src=""https://images.mapillary.com/hXAgoUvakhfVgveJP1pFMA/thumb-320.jpg""></a><br>Streetwise Score: 35.67650453712682";3;+;47.427464,9.377822;47.427464;9.377822
h88LX6CGB45a2tWsY2EbsQ;29.54536897530372;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/h88LX6CGB45a2tWsY2EbsQ""><img style=""width:200px"" src=""https://images.mapillary.com/h88LX6CGB45a2tWsY2EbsQ/thumb-320.jpg""></a><br>Streetwise Score: 29.54536897530372";3;+;47.427388,9.37785;47.427388;9.37785
c__bvevivpwTB5fYrI7tRw;37.93546699099769;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/c__bvevivpwTB5fYrI7tRw""><img style=""width:200px"" src=""https://images.mapillary.com/c__bvevivpwTB5fYrI7tRw/thumb-320.jpg""></a><br>Streetwise Score: 37.93546699099769";3;+;47.426806,9.377895;47.426806;9.377895
RyjLyhn6u0uIcIDUVBm_CQ;40.29164728236566;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/RyjLyhn6u0uIcIDUVBm_CQ""><img style=""width:200px"" src=""https://images.mapillary.com/RyjLyhn6u0uIcIDUVBm_CQ/thumb-320.jpg""></a><br>Streetwise Score: 40.29164728236566";4;wahrgenommene Sicherheit hoch;47.430819,9.380277;47.430819;9.380277
vuplDZM84KcNXKVq57ISTg;36.920429047194766;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/vuplDZM84KcNXKVq57ISTg""><img style=""width:200px"" src=""https://images.mapillary.com/vuplDZM84KcNXKVq57ISTg/thumb-320.jpg""></a><br>Streetwise Score: 36.920429047194766";3;+;47.430161,9.379726;47.430161;9.379726
f8fa18btqYosPaw7tEfATQ;37.29664304549092;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/f8fa18btqYosPaw7tEfATQ""><img style=""width:200px"" src=""https://images.mapillary.com/f8fa18btqYosPaw7tEfATQ/thumb-320.jpg""></a><br>Streetwise Score: 37.29664304549092";3;+;47.430069,9.37951;47.430069;9.37951
QGGXSVOVJdrhEXLD8BqdjA;30.59298316586108;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/QGGXSVOVJdrhEXLD8BqdjA""><img style=""width:200px"" src=""https://images.mapillary.com/QGGXSVOVJdrhEXLD8BqdjA/thumb-320.jpg""></a><br>Streetwise Score: 30.59298316586108";3;+;47.429566,9.378944;47.429566;9.378944
YMXrBbkGASoukk3YzNVJ4Q;32.23026876022363;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/YMXrBbkGASoukk3YzNVJ4Q""><img style=""width:200px"" src=""https://images.mapillary.com/YMXrBbkGASoukk3YzNVJ4Q/thumb-320.jpg""></a><br>Streetwise Score: 32.23026876022363";3;+;47.42939,9.37869;47.42939;9.37869
kWdvnHFmp2X3_BORmUgncg;38.581384620400314;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/kWdvnHFmp2X3_BORmUgncg""><img style=""width:200px"" src=""https://images.mapillary.com/kWdvnHFmp2X3_BORmUgncg/thumb-320.jpg""></a><br>Streetwise Score: 38.581384620400314";3;+;47.429082,9.378364;47.429082;9.378364
qQNkLg8-JF2WxXM8YOiEIw;38.01336628093508;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/qQNkLg8-JF2WxXM8YOiEIw""><img style=""width:200px"" src=""https://images.mapillary.com/qQNkLg8-JF2WxXM8YOiEIw/thumb-320.jpg""></a><br>Streetwise Score: 38.01336628093508";3;+;47.428717,9.377693;47.428717;9.377693
UNpxM7yfzp8sqR8-XMoAPg;36.537736251600364;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/UNpxM7yfzp8sqR8-XMoAPg""><img style=""width:200px"" src=""https://images.mapillary.com/UNpxM7yfzp8sqR8-XMoAPg/thumb-320.jpg""></a><br>Streetwise Score: 36.537736251600364";3;+;47.428647,9.377624;47.428647;9.377624
vEP5Q7PZo-1bMGw47eMzQA;28.014197821635786;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/vEP5Q7PZo-1bMGw47eMzQA""><img style=""width:200px"" src=""https://images.mapillary.com/vEP5Q7PZo-1bMGw47eMzQA/thumb-320.jpg""></a><br>Streetwise Score: 28.014197821635786";2;0;47.42854,9.377429;47.42854;9.377429
8i2YStqxzcAU_shOEgApQw;30.582275265282806;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/8i2YStqxzcAU_shOEgApQw""><img style=""width:200px"" src=""https://images.mapillary.com/8i2YStqxzcAU_shOEgApQw/thumb-320.jpg""></a><br>Streetwise Score: 30.582275265282806";3;+;47.423491,9.371087;47.423491;9.371087
XQSJNtg1654_GPngiKrsbg;40.45549365742069;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/XQSJNtg1654_GPngiKrsbg""><img style=""width:200px"" src=""https://images.mapillary.com/XQSJNtg1654_GPngiKrsbg/thumb-320.jpg""></a><br>Streetwise Score: 40.45549365742069";4;wahrgenommene Sicherheit hoch;47.42281,9.388785;47.42281;9.388785
0zwxiO1tJPKc9cg8sqL2zg;41.82786658328133;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/0zwxiO1tJPKc9cg8sqL2zg""><img style=""width:200px"" src=""https://images.mapillary.com/0zwxiO1tJPKc9cg8sqL2zg/thumb-320.jpg""></a><br>Streetwise Score: 41.82786658328133";4;wahrgenommene Sicherheit hoch;47.42281,9.388785;47.42281;9.388785
fJWnaAjxf2ztv79_HyMylg;24.506812052770744;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/fJWnaAjxf2ztv79_HyMylg""><img style=""width:200px"" src=""https://images.mapillary.com/fJWnaAjxf2ztv79_HyMylg/thumb-320.jpg""></a><br>Streetwise Score: 24.506812052770744";2;0;47.4303827,9.3649319;47.4303827;9.3649319
X0Ftotq2NNTnZDIZu0lVfg;18.50917841054558;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/X0Ftotq2NNTnZDIZu0lVfg""><img style=""width:200px"" src=""https://images.mapillary.com/X0Ftotq2NNTnZDIZu0lVfg/thumb-320.jpg""></a><br>Streetwise Score: 18.50917841054558";1;-;47.4342596,9.3933901;47.4342596;9.3933901
HyzfqMFUmo4-7e0Xbsa74Q;12.118077214972585;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/HyzfqMFUmo4-7e0Xbsa74Q""><img style=""width:200px"" src=""https://images.mapillary.com/HyzfqMFUmo4-7e0Xbsa74Q/thumb-320.jpg""></a><br>Streetwise Score: 12.118077214972585";1;-;47.4338194,9.3920903;47.4338194;9.3920903
2PKZ1H7lZTLBZCT8ccmAEQ;26.124347717288895;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/2PKZ1H7lZTLBZCT8ccmAEQ""><img style=""width:200px"" src=""https://images.mapillary.com/2PKZ1H7lZTLBZCT8ccmAEQ/thumb-320.jpg""></a><br>Streetwise Score: 26.124347717288895";2;0;47.4333367,9.3878211;47.4333367;9.3878211
PCoaH_MLplwn8F9oLTe_yw;8.80889403329579;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/PCoaH_MLplwn8F9oLTe_yw""><img style=""width:200px"" src=""https://images.mapillary.com/PCoaH_MLplwn8F9oLTe_yw/thumb-320.jpg""></a><br>Streetwise Score: 8.80889403329579";0;wahrgenommene Sicherheit tief;47.4327434,9.3842546;47.4327434;9.3842546
IYADXLtZMAGC6v9i-GX7mQ;9.386184819525713;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/IYADXLtZMAGC6v9i-GX7mQ""><img style=""width:200px"" src=""https://images.mapillary.com/IYADXLtZMAGC6v9i-GX7mQ/thumb-320.jpg""></a><br>Streetwise Score: 9.386184819525713";1;-;47.4327434,9.3842546;47.4327434;9.3842546
rEsLeJflpTQJnisoSDlKlw;21.9292730828975;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/rEsLeJflpTQJnisoSDlKlw""><img style=""width:200px"" src=""https://images.mapillary.com/rEsLeJflpTQJnisoSDlKlw/thumb-320.jpg""></a><br>Streetwise Score: 21.9292730828975";2;0;47.4327434,9.3842546;47.4327434;9.3842546
3f87I6WlxOPWUTy-r2RsDQ;30.609092688257054;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/3f87I6WlxOPWUTy-r2RsDQ""><img style=""width:200px"" src=""https://images.mapillary.com/3f87I6WlxOPWUTy-r2RsDQ/thumb-320.jpg""></a><br>Streetwise Score: 30.609092688257054";3;+;47.433236,9.389983;47.433236;9.389983
rhfy_3O6Cr6l2ImcCalSiQ;37.15020734553185;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/rhfy_3O6Cr6l2ImcCalSiQ""><img style=""width:200px"" src=""https://images.mapillary.com/rhfy_3O6Cr6l2ImcCalSiQ/thumb-320.jpg""></a><br>Streetwise Score: 37.15020734553185";3;+;47.428816,9.387198;47.428816;9.387198
BdzpMU5maZhLUlGAQIHdow;34.98644348914908;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/BdzpMU5maZhLUlGAQIHdow""><img style=""width:200px"" src=""https://images.mapillary.com/BdzpMU5maZhLUlGAQIHdow/thumb-320.jpg""></a><br>Streetwise Score: 34.98644348914908";3;+;47.424683,9.380949;47.424683;9.380949
jXiuWH3PbS_mbyF6fLZSng;35.737932782038044;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/jXiuWH3PbS_mbyF6fLZSng""><img style=""width:200px"" src=""https://images.mapillary.com/jXiuWH3PbS_mbyF6fLZSng/thumb-320.jpg""></a><br>Streetwise Score: 35.737932782038044";3;+;47.4244709,9.379823;47.4244709;9.379823
lgOSc_72K_7-l85WIj_i5w;19.273414936368898;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/lgOSc_72K_7-l85WIj_i5w""><img style=""width:200px"" src=""https://images.mapillary.com/lgOSc_72K_7-l85WIj_i5w/thumb-320.jpg""></a><br>Streetwise Score: 19.273414936368898";2;0;47.408033,9.299848;47.408033;9.299848
GGTiXY-ks4W-NAownbq0ZA;18.81964510656548;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/GGTiXY-ks4W-NAownbq0ZA""><img style=""width:200px"" src=""https://images.mapillary.com/GGTiXY-ks4W-NAownbq0ZA/thumb-320.jpg""></a><br>Streetwise Score: 18.81964510656548";1;-;47.408249,9.301556;47.408249;9.301556
6eHM3fE4d13puWcVVvaz6g;17.08385654601536;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/6eHM3fE4d13puWcVVvaz6g""><img style=""width:200px"" src=""https://images.mapillary.com/6eHM3fE4d13puWcVVvaz6g/thumb-320.jpg""></a><br>Streetwise Score: 17.08385654601536";1;-;47.419198,9.331061;47.419198;9.331061
iqFI1Rwo6m0cxYijVGdiPw;19.632502548058252;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/iqFI1Rwo6m0cxYijVGdiPw""><img style=""width:200px"" src=""https://images.mapillary.com/iqFI1Rwo6m0cxYijVGdiPw/thumb-320.jpg""></a><br>Streetwise Score: 19.632502548058252";2;0;47.420311,9.334136;47.420311;9.334136
JEIl9zT-6aGSEYYgIwFIfA;14.10911733395165;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/JEIl9zT-6aGSEYYgIwFIfA""><img style=""width:200px"" src=""https://images.mapillary.com/JEIl9zT-6aGSEYYgIwFIfA/thumb-320.jpg""></a><br>Streetwise Score: 14.10911733395165";1;-;47.421086,9.337776;47.421086;9.337776
Eg2b6KFvBJp0TMJ89UuvDA;18.336502651201528;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/Eg2b6KFvBJp0TMJ89UuvDA""><img style=""width:200px"" src=""https://images.mapillary.com/Eg2b6KFvBJp0TMJ89UuvDA/thumb-320.jpg""></a><br>Streetwise Score: 18.336502651201528";1;-;47.421435,9.339668;47.421435;9.339668
tIzna8det3NbP_0km0kf2A;16.14188133321026;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/tIzna8det3NbP_0km0kf2A""><img style=""width:200px"" src=""https://images.mapillary.com/tIzna8det3NbP_0km0kf2A/thumb-320.jpg""></a><br>Streetwise Score: 16.14188133321026";1;-;47.424491,9.349829;47.424491;9.349829
sYW4nZO3tufSWs0Kprwz2g;6.412933020982339;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/sYW4nZO3tufSWs0Kprwz2g""><img style=""width:200px"" src=""https://images.mapillary.com/sYW4nZO3tufSWs0Kprwz2g/thumb-320.jpg""></a><br>Streetwise Score: 6.412933020982339";0;wahrgenommene Sicherheit tief;47.425041,9.352046;47.425041;9.352046
eUfGvWAx7XCyeOmUt9xp5w;11.431265002674785;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/eUfGvWAx7XCyeOmUt9xp5w""><img style=""width:200px"" src=""https://images.mapillary.com/eUfGvWAx7XCyeOmUt9xp5w/thumb-320.jpg""></a><br>Streetwise Score: 11.431265002674785";1;-;47.426114,9.355816;47.426114;9.355816
rFJazevy5mPg8NINko5YdQ;8.407700200081221;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/rFJazevy5mPg8NINko5YdQ""><img style=""width:200px"" src=""https://images.mapillary.com/rFJazevy5mPg8NINko5YdQ/thumb-320.jpg""></a><br>Streetwise Score: 8.407700200081221";0;wahrgenommene Sicherheit tief;47.430545,9.365499;47.430545;9.365499
1_iIZEE8JQYzWFQAjG8ZBQ;30.262628114005228;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/1_iIZEE8JQYzWFQAjG8ZBQ""><img style=""width:200px"" src=""https://images.mapillary.com/1_iIZEE8JQYzWFQAjG8ZBQ/thumb-320.jpg""></a><br>Streetwise Score: 30.262628114005228";3;+;47.3929866,9.3553682;47.3929866;9.3553682
ScfMjYZunwcnA5dWjUsJ6g;24.76902262045143;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/ScfMjYZunwcnA5dWjUsJ6g""><img style=""width:200px"" src=""https://images.mapillary.com/ScfMjYZunwcnA5dWjUsJ6g/thumb-320.jpg""></a><br>Streetwise Score: 24.76902262045143";2;0;47.3961911,9.3536001;47.3961911;9.3536001
k9kx0_knHTOHwGc8hP54PQ;20.898166676660388;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/k9kx0_knHTOHwGc8hP54PQ""><img style=""width:200px"" src=""https://images.mapillary.com/k9kx0_knHTOHwGc8hP54PQ/thumb-320.jpg""></a><br>Streetwise Score: 20.898166676660388";2;0;47.4012116,9.3593966;47.4012116;9.3593966
3T97hzMYWAJTfpHMO3fdlw;22.964705917424286;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/3T97hzMYWAJTfpHMO3fdlw""><img style=""width:200px"" src=""https://images.mapillary.com/3T97hzMYWAJTfpHMO3fdlw/thumb-320.jpg""></a><br>Streetwise Score: 22.964705917424286";2;0;47.407489,9.3694306;47.407489;9.3694306
QrPW5psK1Jobt_T_Uj2Zhw;35.482818785298136;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/QrPW5psK1Jobt_T_Uj2Zhw""><img style=""width:200px"" src=""https://images.mapillary.com/QrPW5psK1Jobt_T_Uj2Zhw/thumb-320.jpg""></a><br>Streetwise Score: 35.482818785298136";3;+;47.4130155,9.3640141;47.4130155;9.3640141
7tnPKgoJbWY7TLKC5xn7yA;36.22394403284855;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/7tnPKgoJbWY7TLKC5xn7yA""><img style=""width:200px"" src=""https://images.mapillary.com/7tnPKgoJbWY7TLKC5xn7yA/thumb-320.jpg""></a><br>Streetwise Score: 36.22394403284855";3;+;47.4165223,9.3609811;47.4165223;9.3609811
9wu0Y_QtrgCpg4AupGmmGQ;31.466630980690862;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/9wu0Y_QtrgCpg4AupGmmGQ""><img style=""width:200px"" src=""https://images.mapillary.com/9wu0Y_QtrgCpg4AupGmmGQ/thumb-320.jpg""></a><br>Streetwise Score: 31.466630980690862";3;+;47.4177068,9.3639203;47.4177068;9.3639203
EGL0t1t-t5UXMioo53woIA;34.75700074153562;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/EGL0t1t-t5UXMioo53woIA""><img style=""width:200px"" src=""https://images.mapillary.com/EGL0t1t-t5UXMioo53woIA/thumb-320.jpg""></a><br>Streetwise Score: 34.75700074153562";3;+;47.4179595,9.3644846;47.4179595;9.3644846
tUQ_JID_SneGxGPRNSl0Ig;30.227149886878635;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/tUQ_JID_SneGxGPRNSl0Ig""><img style=""width:200px"" src=""https://images.mapillary.com/tUQ_JID_SneGxGPRNSl0Ig/thumb-320.jpg""></a><br>Streetwise Score: 30.227149886878635";3;+;47.4213125,9.3676484;47.4213125;9.3676484
MIg0ZXzJFZpSQzBk5ihQMg;31.05498939849882;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/MIg0ZXzJFZpSQzBk5ihQMg""><img style=""width:200px"" src=""https://images.mapillary.com/MIg0ZXzJFZpSQzBk5ihQMg/thumb-320.jpg""></a><br>Streetwise Score: 31.05498939849882";3;+;47.4205211,9.3664893;47.4205211;9.3664893
ED_RPG37F4r1Vgh5-rpQsw;34.31190078737783;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/ED_RPG37F4r1Vgh5-rpQsw""><img style=""width:200px"" src=""https://images.mapillary.com/ED_RPG37F4r1Vgh5-rpQsw/thumb-320.jpg""></a><br>Streetwise Score: 34.31190078737783";3;+;47.4190799,9.3658372;47.4190799;9.3658372
_GRcNR4_WY3IuhUdVkHPOw;36.467927609188784;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/_GRcNR4_WY3IuhUdVkHPOw""><img style=""width:200px"" src=""https://images.mapillary.com/_GRcNR4_WY3IuhUdVkHPOw/thumb-320.jpg""></a><br>Streetwise Score: 36.467927609188784";3;+;47.4223733,9.3691466;47.4223733;9.3691466
xRyQtOX8IP962gsfWW1NMw;38.451696487854335;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/xRyQtOX8IP962gsfWW1NMw""><img style=""width:200px"" src=""https://images.mapillary.com/xRyQtOX8IP962gsfWW1NMw/thumb-320.jpg""></a><br>Streetwise Score: 38.451696487854335";3;+;47.4258572,9.3803837;47.4258572;9.3803837
